,YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,UnknownDose,Region,TargetGroup,Vaccine,Population
191889,2021-W45,RO,928836.0,,,68,,65,682,0,RO,Age80+,MOD,19328838
191890,2021-W45,RO,3644619.0,,,119,,174,2,0,RO,Age<18,MOD,19328838
191891,2021-W45,RO,3644619.0,,,12394,,19854,413,0,RO,Age<18,COM,19328838
191892,2021-W45,RO,364023.0,,,6,,7,289,0,RO,HCW,MOD,19328838
191893,2021-W45,RO,364023.0,,,197,,844,6193,0,RO,HCW,COM,19328838
191894,2021-W45,RO,364023.0,,,613,,0,18,0,RO,HCW,JANSS,19328838
191895,2021-W45,RO,364023.0,,,0,,0,0,0,RO,HCW,AZ,19328838
191896,2021-W45,RO,,,,1,,0,75,0,RO,LTCF,MOD,19328838
191897,2021-W45,RO,,,,12,,0,0,0,RO,LTCF,JANSS,19328838
191898,2021-W45,RO,,,,78,,88,1645,0,RO,LTCF,COM,19328838
191899,2021-W45,RO,,,,0,,0,0,0,RO,LTCF,AZ,19328838
191900,2021-W46,RO,4959074.0,,,23782,,71748,72811,0,RO,1_Age60+,COM,19328838
191901,2021-W46,RO,4959074.0,,,512,,1998,6743,0,RO,1_Age60+,MOD,19328838
191902,2021-W46,RO,4959074.0,,,0,,0,0,0,RO,1_Age60+,AZ,19328838
191903,2021-W46,RO,4959074.0,,,9865,0.0,0,0,0,RO,1_Age60+,JANSS,19328838
191904,2021-W46,RO,10725145.0,,,61383,,197600,83452,0,RO,1_Age<60,COM,19328838
191905,2021-W46,RO,10725145.0,,,0,,0,0,0,RO,1_Age<60,AZ,19328838
191906,2021-W46,RO,10725145.0,,,1040,,4590,9486,0,RO,1_Age<60,MOD,19328838
191907,2021-W46,RO,10725145.0,,,63196,,0,446,0,RO,1_Age<60,JANSS,19328838
191908,2021-W46,RO,19328838.0,0.0,252000.0,63171,,0,801,0,RO,ALL,JANSS,19328838
191909,2021-W46,RO,19328838.0,1070550.0,0.0,73717,,240508,155716,0,RO,ALL,COM,19328838
191910,2021-W46,RO,19328838.0,0.0,0.0,1460,,6304,16227,0,RO,ALL,MOD,19328838
191911,2021-W46,RO,19328838.0,0.0,0.0,0,,0,0,0,RO,ALL,AZ,19328838
191912,2021-W46,RO,1414236.0,,,91,,402,511,0,RO,Age18_24,MOD,19328838
191913,2021-W46,RO,1414236.0,,,0,,0,0,0,RO,Age18_24,AZ,19328838
191914,2021-W46,RO,1414236.0,,,8588,,0,22,0,RO,Age18_24,JANSS,19328838
191915,2021-W46,RO,1414236.0,,,7128,,24155,5638,0,RO,Age18_24,COM,19328838
191916,2021-W46,RO,6769359.0,,,0,,0,0,0,RO,Age25_49,AZ,19328838
191917,2021-W46,RO,6769359.0,,,586,,2713,6075,0,RO,Age25_49,MOD,19328838
191918,2021-W46,RO,6769359.0,,,33639,,0,267,0,RO,Age25_49,JANSS,19328838
191919,2021-W46,RO,6769359.0,,,29359,,99119,46367,0,RO,Age25_49,COM,19328838
191920,2021-W46,RO,2541550.0,,,0,,0,0,0,RO,Age50_59,AZ,19328838
191921,2021-W46,RO,2541550.0,,,11079,,0,157,0,RO,Age50_59,JANSS,19328838
191922,2021-W46,RO,2541550.0,,,271,,1191,2898,0,RO,Age50_59,MOD,19328838
191923,2021-W46,RO,2541550.0,,,13448,,45486,30900,0,RO,Age50_59,COM,19328838
191924,2021-W46,RO,2499205.0,,,0,,0,0,0,RO,Age60_69,AZ,19328838
191925,2021-W46,RO,2499205.0,,,6217,,0,214,0,RO,Age60_69,JANSS,19328838
191926,2021-W46,RO,2499205.0,,,300,,1152,3810,0,RO,Age60_69,MOD,19328838
191927,2021-W46,RO,2499205.0,,,13156,,40689,40497,0,RO,Age60_69,COM,19328838
191928,2021-W46,RO,1531033.0,,,0,,0,0,0,RO,Age70_79,AZ,19328838
191929,2021-W46,RO,1531033.0,,,160,,656,2236,0,RO,Age70_79,MOD,19328838
191930,2021-W46,RO,1531033.0,,,7821,,23335,24447,0,RO,Age70_79,COM,19328838
191931,2021-W46,RO,1531033.0,,,2797,,0,107,0,RO,Age70_79,JANSS,19328838
191932,2021-W46,RO,928836.0,,,0,,0,0,0,RO,Age80+,AZ,19328838
191933,2021-W46,RO,928836.0,,,851,,0,34,0,RO,Age80+,JANSS,19328838
191934,2021-W46,RO,928836.0,,,52,,190,697,0,RO,Age80+,MOD,19328838
191935,2021-W46,RO,928836.0,,,2805,,7724,7867,0,RO,Age80+,COM,19328838
191936,2021-W46,RO,3644619.0,,,92,,284,2,0,RO,Age<18,MOD,19328838
191937,2021-W46,RO,3644619.0,,,11448,,28840,547,0,RO,Age<18,COM,19328838
191938,2021-W46,RO,364023.0,,,2,,12,257,0,RO,HCW,MOD,19328838
191939,2021-W46,RO,364023.0,,,495,,0,17,0,RO,HCW,JANSS,19328838
191940,2021-W46,RO,364023.0,,,0,,0,0,0,RO,HCW,AZ,19328838
191941,2021-W46,RO,364023.0,,,198,,1050,5510,0,RO,HCW,COM,19328838
191942,2021-W46,RO,,,,0,,0,68,0,RO,LTCF,MOD,19328838
191943,2021-W46,RO,,,,49,,149,1349,0,RO,LTCF,COM,19328838
191944,2021-W46,RO,,,,25,,0,0,0,RO,LTCF,JANSS,19328838
191945,2021-W46,RO,,,,0,,0,0,0,RO,LTCF,AZ,19328838
191946,2021-W47,RO,4959074.0,,,0,,0,0,0,RO,1_Age60+,AZ,19328838
191947,2021-W47,RO,4959074.0,,,391,,1996,6515,0,RO,1_Age60+,MOD,19328838
191948,2021-W47,RO,4959074.0,,,17196,,45320,71182,0,RO,1_Age60+,COM,19328838
191949,2021-W47,RO,4959074.0,,,7220,0.0,0,0,0,RO,1_Age60+,JANSS,19328838
191950,2021-W47,RO,10725145.0,,,0,,0,0,0,RO,1_Age<60,AZ,19328838
191951,2021-W47,RO,10725145.0,,,48500,,0,688,0,RO,1_Age<60,JANSS,19328838
191952,2021-W47,RO,10725145.0,,,767,,4909,9471,0,RO,1_Age<60,MOD,19328838
191953,2021-W47,RO,10725145.0,,,42409,,105136,84789,0,RO,1_Age<60,COM,19328838
191954,2021-W47,RO,19328838.0,1000350.0,0.0,50616,,130633,155431,0,RO,ALL,COM,19328838
191955,2021-W47,RO,19328838.0,0.0,0.0,0,,0,0,0,RO,ALL,AZ,19328838
191956,2021-W47,RO,19328838.0,369600.0,0.0,48459,,0,1417,0,RO,ALL,JANSS,19328838
191957,2021-W47,RO,19328838.0,0.0,0.0,1079,,6570,15980,0,RO,ALL,MOD,19328838
191958,2021-W47,RO,1414236.0,,,5346,,12218,6528,0,RO,Age18_24,COM,19328838
191959,2021-W47,RO,1414236.0,,,0,,0,0,0,RO,Age18_24,AZ,19328838
191960,2021-W47,RO,1414236.0,,,86,,542,597,0,RO,Age18_24,MOD,19328838
191961,2021-W47,RO,1414236.0,,,7573,,0,44,0,RO,Age18_24,JANSS,19328838
191962,2021-W47,RO,6769359.0,,,25742,,0,378,0,RO,Age25_49,JANSS,19328838
191963,2021-W47,RO,6769359.0,,,19179,,49780,46010,0,RO,Age25_49,COM,19328838
191964,2021-W47,RO,6769359.0,,,427,,2891,5924,0,RO,Age25_49,MOD,19328838
191965,2021-W47,RO,6769359.0,,,0,,0,0,0,RO,Age25_49,AZ,19328838
191966,2021-W47,RO,2541550.0,,,7924,,0,266,0,RO,Age50_59,JANSS,19328838
191967,2021-W47,RO,2541550.0,,,8895,,23315,31711,0,RO,Age50_59,COM,19328838
191968,2021-W47,RO,2541550.0,,,0,,0,0,0,RO,Age50_59,AZ,19328838
191969,2021-W47,RO,2541550.0,,,175,,1141,2944,0,RO,Age50_59,MOD,19328838
191970,2021-W47,RO,2499205.0,,,4511,,0,386,0,RO,Age60_69,JANSS,19328838
191971,2021-W47,RO,2499205.0,,,9184,,24214,40377,0,RO,Age60_69,COM,19328838
191972,2021-W47,RO,2499205.0,,,209,,1139,3796,0,RO,Age60_69,MOD,19328838
191973,2021-W47,RO,2499205.0,,,0,,0,0,0,RO,Age60_69,AZ,19328838
191974,2021-W47,RO,1531033.0,,,0,,0,0,0,RO,Age70_79,AZ,19328838
191975,2021-W47,RO,1531033.0,,,2031,,0,264,0,RO,Age70_79,JANSS,19328838
191976,2021-W47,RO,1531033.0,,,138,,648,2192,0,RO,Age70_79,MOD,19328838
191977,2021-W47,RO,1531033.0,,,5875,,15605,23426,0,RO,Age70_79,COM,19328838
191978,2021-W47,RO,928836.0,,,678,,0,79,0,RO,Age80+,JANSS,19328838
191979,2021-W47,RO,928836.0,,,44,,209,527,0,RO,Age80+,MOD,19328838
191980,2021-W47,RO,928836.0,,,2137,,5501,7379,0,RO,Age80+,COM,19328838
191981,2021-W47,RO,928836.0,,,0,,0,0,0,RO,Age80+,AZ,19328838
191982,2021-W47,RO,3644619.0,,,79,,335,6,0,RO,Age<18,MOD,19328838
191983,2021-W47,RO,3644619.0,,,8989,,19823,540,0,RO,Age<18,COM,19328838
191984,2021-W47,RO,364023.0,,,354,,0,19,0,RO,HCW,JANSS,19328838
191985,2021-W47,RO,364023.0,,,0,,16,224,0,RO,HCW,MOD,19328838
191986,2021-W47,RO,364023.0,,,103,,519,5233,0,RO,HCW,COM,19328838
191987,2021-W47,RO,364023.0,,,0,,0,0,0,RO,HCW,AZ,19328838
191988,2021-W47,RO,,,,41,,0,1,0,RO,LTCF,JANSS,19328838
191989,2021-W47,RO,,,,59,,101,1028,0,RO,LTCF,COM,19328838
191990,2021-W47,RO,,,,0,,1,7,0,RO,LTCF,MOD,19328838
191991,2021-W47,RO,,,,0,,0,0,0,RO,LTCF,AZ,19328838
191992,2021-W48,RO,4959074.0,,,8795,,26043,48736,0,RO,1_Age60+,COM,19328838
191993,2021-W48,RO,4959074.0,,,3204,0.0,0,0,0,RO,1_Age60+,JANSS,19328838
191994,2021-W48,RO,4959074.0,,,0,,0,0,0,RO,1_Age60+,AZ,19328838
191995,2021-W48,RO,4959074.0,,,203,,1059,4279,0,RO,1_Age60+,MOD,19328838
191996,2021-W48,RO,10725145.0,,,29486,,0,720,0,RO,1_Age<60,JANSS,19328838
191997,2021-W48,RO,10725145.0,,,24623,,68531,71497,0,RO,1_Age<60,COM,19328838
191998,2021-W48,RO,10725145.0,,,0,,0,0,0,RO,1_Age<60,AZ,19328838
191999,2021-W48,RO,10725145.0,,,598,,2306,7557,0,RO,1_Age<60,MOD,19328838
192000,2021-W48,RO,19328838.0,0.0,0.0,27944,,83415,119604,0,RO,ALL,COM,19328838
192001,2021-W48,RO,19328838.0,0.0,0.0,0,,0,0,0,RO,ALL,AZ,19328838
192002,2021-W48,RO,19328838.0,144000.0,0.0,29477,,0,1316,0,RO,ALL,JANSS,19328838
192003,2021-W48,RO,19328838.0,0.0,0.0,736,,3150,11829,0,RO,ALL,MOD,19328838
192004,2021-W48,RO,1414236.0,,,5387,,0,46,0,RO,Age18_24,JANSS,19328838
192005,2021-W48,RO,1414236.0,,,74,,261,541,0,RO,Age18_24,MOD,19328838
192006,2021-W48,RO,1414236.0,,,0,,0,0,0,RO,Age18_24,AZ,19328838
192007,2021-W48,RO,1414236.0,,,3358,,8205,6747,0,RO,Age18_24,COM,19328838
192008,2021-W48,RO,6769359.0,,,338,,1282,4785,0,RO,Age25_49,MOD,19328838
192009,2021-W48,RO,6769359.0,,,0,,0,0,0,RO,Age25_49,AZ,19328838
192010,2021-W48,RO,6769359.0,,,16692,,0,379,0,RO,Age25_49,JANSS,19328838
192011,2021-W48,RO,6769359.0,,,11138,,33952,39057,0,RO,Age25_49,COM,19328838
192012,2021-W48,RO,2541550.0,,,121,,548,2224,0,RO,Age50_59,MOD,19328838
192013,2021-W48,RO,2541550.0,,,0,,0,0,0,RO,Age50_59,AZ,19328838
192014,2021-W48,RO,2541550.0,,,4194,,0,295,0,RO,Age50_59,JANSS,19328838
192015,2021-W48,RO,2541550.0,,,4653,,15215,25064,0,RO,Age50_59,COM,19328838
192016,2021-W48,RO,2499205.0,,,4581,,13992,28140,0,RO,Age60_69,COM,19328838
192017,2021-W48,RO,2499205.0,,,105,,574,2514,0,RO,Age60_69,MOD,19328838
192018,2021-W48,RO,2499205.0,,,2010,,0,360,0,RO,Age60_69,JANSS,19328838
192019,2021-W48,RO,2499205.0,,,0,,0,0,0,RO,Age60_69,AZ,19328838
192020,2021-W48,RO,1531033.0,,,911,,0,180,0,RO,Age70_79,JANSS,19328838
192021,2021-W48,RO,1531033.0,,,2998,,8777,15562,0,RO,Age70_79,COM,19328838
192022,2021-W48,RO,1531033.0,,,65,,358,1332,0,RO,Age70_79,MOD,19328838
192023,2021-W48,RO,1531033.0,,,0,,0,0,0,RO,Age70_79,AZ,19328838
192024,2021-W48,RO,928836.0,,,0,,0,0,0,RO,Age80+,AZ,19328838
192025,2021-W48,RO,928836.0,,,1216,,3274,5034,0,RO,Age80+,COM,19328838
192026,2021-W48,RO,928836.0,,,283,,0,56,0,RO,Age80+,JANSS,19328838
192027,2021-W48,RO,928836.0,,,33,,127,433,0,RO,Age80+,MOD,19328838
192028,2021-W48,RO,3644619.0,,,65,,215,7,0,RO,Age<18,MOD,19328838
192029,2021-W48,RO,3644619.0,,,5474,,11159,629,0,RO,Age<18,COM,19328838
192030,2021-W48,RO,364023.0,,,1,,9,203,0,RO,HCW,MOD,19328838
192031,2021-W48,RO,364023.0,,,202,,0,13,0,RO,HCW,JANSS,19328838
192032,2021-W48,RO,364023.0,,,68,,207,3881,0,RO,HCW,COM,19328838
192033,2021-W48,RO,364023.0,,,0,,0,0,0,RO,HCW,AZ,19328838
192034,2021-W48,RO,,,,0,,1,4,0,RO,LTCF,MOD,19328838
192035,2021-W48,RO,,,,9,,0,4,0,RO,LTCF,JANSS,19328838
192036,2021-W48,RO,,,,3,,39,389,0,RO,LTCF,COM,19328838
192037,2021-W48,RO,,,,0,,0,0,0,RO,LTCF,AZ,19328838
192038,2021-W49,RO,4959074.0,,,212,,677,4411,0,RO,1_Age60+,MOD,19328838
192039,2021-W49,RO,4959074.0,,,0,,0,0,0,RO,1_Age60+,AZ,19328838
192040,2021-W49,RO,4959074.0,,,3732,0.0,0,0,0,RO,1_Age60+,JANSS,19328838
192041,2021-W49,RO,4959074.0,,,7362,,24813,50735,0,RO,1_Age60+,COM,19328838
192042,2021-W49,RO,10725145.0,,,477,,1647,6530,0,RO,1_Age<60,MOD,19328838
192043,2021-W49,RO,10725145.0,,,20266,,63039,66875,0,RO,1_Age<60,COM,19328838
192044,2021-W49,RO,10725145.0,,,29819,,0,1345,0,RO,1_Age<60,JANSS,19328838
192045,2021-W49,RO,10725145.0,,,0,,0,0,0,RO,1_Age<60,AZ,19328838
192046,2021-W49,RO,19328838.0,0.0,0.0,0,,0,0,0,RO,ALL,AZ,19328838
192047,2021-W49,RO,19328838.0,0.0,0.0,29818,,0,2530,0,RO,ALL,JANSS,19328838
192048,2021-W49,RO,19328838.0,0.0,0.0,24019,,76587,117023,0,RO,ALL,COM,19328838
192049,2021-W49,RO,19328838.0,0.0,0.0,616,,2199,10936,0,RO,ALL,MOD,19328838
192050,2021-W49,RO,1414236.0,,,2430,,7329,5853,0,RO,Age18_24,COM,19328838
192051,2021-W49,RO,1414236.0,,,64,,180,422,0,RO,Age18_24,MOD,19328838
192052,2021-W49,RO,1414236.0,,,4894,,0,83,0,RO,Age18_24,JANSS,19328838
192053,2021-W49,RO,1414236.0,,,0,,0,0,0,RO,Age18_24,AZ,19328838
192054,2021-W49,RO,6769359.0,,,0,,0,0,0,RO,Age25_49,AZ,19328838
192055,2021-W49,RO,6769359.0,,,16671,,0,735,0,RO,Age25_49,JANSS,19328838
192056,2021-W49,RO,6769359.0,,,10500,,30392,36437,0,RO,Age25_49,COM,19328838
192057,2021-W49,RO,6769359.0,,,234,,955,4010,0,RO,Age25_49,MOD,19328838
192058,2021-W49,RO,2541550.0,,,4521,,0,527,0,RO,Age50_59,JANSS,19328838
192059,2021-W49,RO,2541550.0,,,3727,,14053,23998,0,RO,Age50_59,COM,19328838
192060,2021-W49,RO,2541550.0,,,0,,0,0,0,RO,Age50_59,AZ,19328838
192061,2021-W49,RO,2541550.0,,,106,,387,2093,0,RO,Age50_59,MOD,19328838
192062,2021-W49,RO,2499205.0,,,116,,387,2532,0,RO,Age60_69,MOD,19328838
192063,2021-W49,RO,2499205.0,,,2347,,0,616,0,RO,Age60_69,JANSS,19328838
192064,2021-W49,RO,2499205.0,,,3737,,13676,28881,0,RO,Age60_69,COM,19328838
192065,2021-W49,RO,2499205.0,,,0,,0,0,0,RO,Age60_69,AZ,19328838
192066,2021-W49,RO,1531033.0,,,0,,0,0,0,RO,Age70_79,AZ,19328838
192067,2021-W49,RO,1531033.0,,,67,,215,1464,0,RO,Age70_79,MOD,19328838
192068,2021-W49,RO,1531033.0,,,1038,,0,443,0,RO,Age70_79,JANSS,19328838
192069,2021-W49,RO,1531033.0,,,2501,,8207,16579,0,RO,Age70_79,COM,19328838
192070,2021-W49,RO,928836.0,,,0,,0,0,0,RO,Age80+,AZ,19328838
192071,2021-W49,RO,928836.0,,,347,,0,126,0,RO,Age80+,JANSS,19328838
192072,2021-W49,RO,928836.0,,,1124,,2930,5275,0,RO,Age80+,COM,19328838
192073,2021-W49,RO,928836.0,,,29,,75,415,0,RO,Age80+,MOD,19328838
192074,2021-W49,RO,3644619.0,,,3609,,11265,587,0,RO,Age<18,COM,19328838
192075,2021-W49,RO,3644619.0,,,73,,125,5,0,RO,Age<18,MOD,19328838
192076,2021-W49,RO,364023.0,,,200,,0,17,0,RO,HCW,JANSS,19328838
192077,2021-W49,RO,364023.0,,,0,,0,0,0,RO,HCW,AZ,19328838
192078,2021-W49,RO,364023.0,,,0,,8,164,0,RO,HCW,MOD,19328838
192079,2021-W49,RO,364023.0,,,46,,235,3611,0,RO,HCW,COM,19328838
192080,2021-W49,RO,,,,1,,0,5,0,RO,LTCF,JANSS,19328838
192081,2021-W49,RO,,,,0,,0,0,0,RO,LTCF,AZ,19328838
192082,2021-W49,RO,,,,33,,74,520,0,RO,LTCF,COM,19328838
192083,2021-W49,RO,,,,0,,0,9,0,RO,LTCF,MOD,19328838
192084,2021-W50,RO,4959074.0,,,0,,21,0,0,RO,1_Age60+,AZ,19328838
192085,2021-W50,RO,4959074.0,,,2616,0.0,0,0,0,RO,1_Age60+,JANSS,19328838
192086,2021-W50,RO,4959074.0,,,122,,572,3738,0,RO,1_Age60+,MOD,19328838
192087,2021-W50,RO,4959074.0,,,5562,,19222,43823,0,RO,1_Age60+,COM,19328838
192088,2021-W50,RO,10725145.0,,,398,,1119,5920,0,RO,1_Age<60,MOD,19328838
192089,2021-W50,RO,10725145.0,,,13791,,43340,57762,0,RO,1_Age<60,COM,19328838
192090,2021-W50,RO,10725145.0,,,22304,,0,1316,0,RO,1_Age<60,JANSS,19328838
192091,2021-W50,RO,10725145.0,,,0,,0,0,0,RO,1_Age<60,AZ,19328838
192092,2021-W50,RO,19328838.0,0.0,0.0,22295,,0,2599,0,RO,ALL,JANSS,19328838
192093,2021-W50,RO,19328838.0,31200.0,0.0,6,,136,1,0,RO,ALL,AZ,19328838
192094,2021-W50,RO,19328838.0,0.0,0.0,483,,1625,9657,0,RO,ALL,MOD,19328838
192095,2021-W50,RO,19328838.0,0.0,0.0,17192,,55404,101444,0,RO,ALL,COM,19328838
192096,2021-W50,RO,1414236.0,,,0,,0,0,0,RO,Age18_24,AZ,19328838
192097,2021-W50,RO,1414236.0,,,2948,,0,67,0,RO,Age18_24,JANSS,19328838
192098,2021-W50,RO,1414236.0,,,2004,,6424,5197,0,RO,Age18_24,COM,19328838
192099,2021-W50,RO,1414236.0,,,51,,104,360,0,RO,Age18_24,MOD,19328838
192100,2021-W50,RO,6769359.0,,,221,,635,3772,0,RO,Age25_49,MOD,19328838
192101,2021-W50,RO,6769359.0,,,13042,,0,700,0,RO,Age25_49,JANSS,19328838
192102,2021-W50,RO,6769359.0,,,6684,,20043,31982,0,RO,Age25_49,COM,19328838
192103,2021-W50,RO,6769359.0,,,5,,90,1,0,RO,Age25_49,AZ,19328838
192104,2021-W50,RO,2541550.0,,,2942,,9715,20442,0,RO,Age50_59,COM,19328838
192105,2021-W50,RO,2541550.0,,,3689,,0,549,0,RO,Age50_59,JANSS,19328838
192106,2021-W50,RO,2541550.0,,,1,,25,0,0,RO,Age50_59,AZ,19328838
192107,2021-W50,RO,2541550.0,,,89,,314,1787,0,RO,Age50_59,MOD,19328838
192108,2021-W50,RO,2499205.0,,,1613,,0,667,0,RO,Age60_69,JANSS,19328838
192109,2021-W50,RO,2499205.0,,,2635,,9756,23358,0,RO,Age60_69,COM,19328838
192110,2021-W50,RO,2499205.0,,,69,,308,2045,0,RO,Age60_69,MOD,19328838
192111,2021-W50,RO,2499205.0,,,0,,12,0,0,RO,Age60_69,AZ,19328838
192112,2021-W50,RO,1531033.0,,,2002,,6804,15201,0,RO,Age70_79,COM,19328838
192113,2021-W50,RO,1531033.0,,,712,,0,463,0,RO,Age70_79,JANSS,19328838
192114,2021-W50,RO,1531033.0,,,40,,199,1264,0,RO,Age70_79,MOD,19328838
192115,2021-W50,RO,1531033.0,,,0,,8,0,0,RO,Age70_79,AZ,19328838
192116,2021-W50,RO,928836.0,,,291,,0,153,0,RO,Age80+,JANSS,19328838
192117,2021-W50,RO,928836.0,,,13,,65,429,0,RO,Age80+,MOD,19328838
192118,2021-W50,RO,928836.0,,,0,,1,0,0,RO,Age80+,AZ,19328838
192119,2021-W50,RO,928836.0,,,925,,2662,5264,0,RO,Age80+,COM,19328838
192120,2021-W50,RO,3644619.0,,,2161,,7158,141,0,RO,Age<18,COM,19328838
192121,2021-W50,RO,3644619.0,,,37,,66,1,0,RO,Age<18,MOD,19328838
192122,2021-W50,RO,364023.0,,,48,,159,3267,0,RO,HCW,COM,19328838
192123,2021-W50,RO,364023.0,,,1,,2,150,0,RO,HCW,MOD,19328838
192124,2021-W50,RO,364023.0,,,166,,0,21,0,RO,HCW,JANSS,19328838
192125,2021-W50,RO,364023.0,,,0,,1,0,0,RO,HCW,AZ,19328838
192126,2021-W50,RO,,,,9,,0,3,0,RO,LTCF,JANSS,19328838
192127,2021-W50,RO,,,,0,,16,0,0,RO,LTCF,AZ,19328838
192128,2021-W50,RO,,,,0,,0,9,0,RO,LTCF,MOD,19328838
192129,2021-W50,RO,,,,15,,88,454,0,RO,LTCF,COM,19328838
192137,2020-W52,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,AZ,10327589
192143,2020-W52,SE,10327589.0,9750.0,,2451,,0,0,0,SE,ALL,COM,10327589
192146,2020-W52,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,MOD,10327589
192157,2020-W52,SE,345687.0,,,0,,0,0,0,SE,Age15_17,COM,10327589
192158,2020-W52,SE,345687.0,,,0,,0,0,0,SE,Age15_17,MOD,10327589
192159,2020-W52,SE,345687.0,,,0,,0,0,0,SE,Age15_17,AZ,10327589
192160,2020-W52,SE,810921.0,,,16,,0,0,0,SE,Age18_24,COM,10327589
192161,2020-W52,SE,810921.0,,,0,,0,0,0,SE,Age18_24,AZ,10327589
192162,2020-W52,SE,810921.0,,,0,,0,0,0,SE,Age18_24,MOD,10327589
192163,2020-W52,SE,3404540.0,,,135,,0,0,0,SE,Age25_49,COM,10327589
192164,2020-W52,SE,3404540.0,,,0,,0,0,0,SE,Age25_49,MOD,10327589
192165,2020-W52,SE,3404540.0,,,0,,0,0,0,SE,Age25_49,AZ,10327589
192166,2020-W52,SE,1297863.0,,,0,,0,0,0,SE,Age50_59,AZ,10327589
192167,2020-W52,SE,1297863.0,,,117,,0,0,0,SE,Age50_59,COM,10327589
192168,2020-W52,SE,1297863.0,,,0,,0,0,0,SE,Age50_59,MOD,10327589
192169,2020-W52,SE,1108438.0,,,0,,0,0,0,SE,Age60_69,AZ,10327589
192170,2020-W52,SE,1108438.0,,,0,,0,0,0,SE,Age60_69,MOD,10327589
192171,2020-W52,SE,1108438.0,,,140,,0,0,0,SE,Age60_69,COM,10327589
192172,2020-W52,SE,989013.0,,,0,,0,0,0,SE,Age70_79,AZ,10327589
192173,2020-W52,SE,989013.0,,,0,,0,0,0,SE,Age70_79,MOD,10327589
192174,2020-W52,SE,989013.0,,,441,,0,0,0,SE,Age70_79,COM,10327589
192175,2020-W52,SE,536306.0,,,0,,0,0,0,SE,Age80+,AZ,10327589
192176,2020-W52,SE,536306.0,,,1602,,0,0,0,SE,Age80+,COM,10327589
192177,2020-W52,SE,536306.0,,,0,,0,0,0,SE,Age80+,MOD,10327589
192178,2020-W52,SE,74894.0,,,1688,,0,0,0,SE,LTCF,UNK,10327589
192185,2020-W53,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,AZ,10327589
192189,2020-W53,SE,10327589.0,78000.0,,14036,,0,0,0,SE,ALL,COM,10327589
192202,2020-W53,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,MOD,10327589
192206,2020-W53,SE,345687.0,,,0,,0,0,0,SE,Age15_17,MOD,10327589
192207,2020-W53,SE,345687.0,,,0,,0,0,0,SE,Age15_17,AZ,10327589
192208,2020-W53,SE,345687.0,,,0,,0,0,0,SE,Age15_17,COM,10327589
192209,2020-W53,SE,810921.0,,,101,,0,0,0,SE,Age18_24,COM,10327589
192210,2020-W53,SE,810921.0,,,0,,0,0,0,SE,Age18_24,AZ,10327589
192211,2020-W53,SE,810921.0,,,0,,0,0,0,SE,Age18_24,MOD,10327589
192212,2020-W53,SE,3404540.0,,,1270,,0,0,0,SE,Age25_49,COM,10327589
192213,2020-W53,SE,3404540.0,,,0,,0,0,0,SE,Age25_49,AZ,10327589
192214,2020-W53,SE,3404540.0,,,0,,0,0,0,SE,Age25_49,MOD,10327589
192215,2020-W53,SE,1297863.0,,,0,,0,0,0,SE,Age50_59,AZ,10327589
192216,2020-W53,SE,1297863.0,,,0,,0,0,0,SE,Age50_59,MOD,10327589
192217,2020-W53,SE,1297863.0,,,1127,,0,0,0,SE,Age50_59,COM,10327589
192218,2020-W53,SE,1108438.0,,,1058,,0,0,0,SE,Age60_69,COM,10327589
192219,2020-W53,SE,1108438.0,,,0,,0,0,0,SE,Age60_69,MOD,10327589
192220,2020-W53,SE,1108438.0,,,0,,0,0,0,SE,Age60_69,AZ,10327589
192221,2020-W53,SE,989013.0,,,2353,,0,0,0,SE,Age70_79,COM,10327589
192222,2020-W53,SE,989013.0,,,0,,0,0,0,SE,Age70_79,MOD,10327589
192223,2020-W53,SE,989013.0,,,0,,0,0,0,SE,Age70_79,AZ,10327589
192224,2020-W53,SE,536306.0,,,8127,,0,0,0,SE,Age80+,COM,10327589
192225,2020-W53,SE,536306.0,,,0,,0,0,0,SE,Age80+,MOD,10327589
192226,2020-W53,SE,536306.0,,,0,,0,0,0,SE,Age80+,AZ,10327589
192227,2020-W53,SE,74894.0,,,9097,,0,0,0,SE,LTCF,UNK,10327589
192240,2021-W01,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,AZ,10327589
192242,2021-W01,SE,10327589.0,87750.0,,36483,,0,0,0,SE,ALL,COM,10327589
192244,2021-W01,SE,10327589.0,0.0,,0,,0,0,0,SE,ALL,MOD,10327589
192255,2021-W01,SE,345687.0,,,0,,0,0,0,SE,Age15_17,COM,10327589
192256,2021-W01,SE,345687.0,,,0,,0,0,0,SE,Age15_17,MOD,10327589
192257,2021-W01,SE,345687.0,,,0,,0,0,0,SE,Age15_17,AZ,10327589
192258,2021-W01,SE,810921.0,,,454,,0,0,0,SE,Age18_24,COM,10327589
192259,2021-W01,SE,810921.0,,,0,,0,0,0,SE,Age18_24,AZ,10327589
192260,2021-W01,SE,810921.0,,,0,,0,0,0,SE,Age18_24,MOD,10327589
